containment|3
contains|92
contain|77
contamination|3
contemplating|5
contemporaneously|3
contemporaries|8
contemporary|57
contenders|4
contention|4
contentrating|3
contents|73
content|320
contenu|8
contest|7
contextes|5
contexte|6
contextsensitivity|7
contexts|95
contextualise|3
contextualized|4
contextualizing|7
contextually|8
contextual|29
contextuels|4
context|260
conte|10
contient|3
contiguous|4
continually|5
continual|4
continuation|13
continued|10
continues|17
continue|39
continuing|14
continuity|5
continuously|4
continuous|13
continuum|14
contortionist|3
contracted|4
contracts|3
contraddetti|4
contradictions|7
contradiction|3
contradictory|9
contraint|3
contrariwise|3
contrary|9
contraste|3
contrasting|6
contrastive|5
contrast|39
contrecarrer|3
contributed|15
contributes|6
contribute|29
contributing|6
contributions|24
contribution|30
contributors|15
contributor|3
controlled|39
controlling|12
controls|12
control|89
controversy|7
conundrum|3
convenes|3
convenience|3
conveniently|4
convenient|20
conventionalization|3
conventional|49
conventions|27
convention|14
convergence|11
conversant|3
conversational|3
conversations|5
conversation|28
conversions|6
conversion|44
converted|30
converter|4
converting|11
converts|6
convert|27
conveyed|11
conveying|9
convey|15
conviction|5
convient|6
convinced|6
convincing|7
conway|3
con|7
conçu|7
cooccurent|11
coocurence|3
cookery|3
cool|4
coombs|6
cooperation|19
cooperative|11
cooper|7
coordinated|4
coordinates|6
coordinate|8
coordinating|10
coordination|6
coordinators|5
coordinator|19
coord|5
copenhagen|4
cope|14
copied|5
copies|22
coping|5
coppetiers|3
copying|7
copyist|3
copyright|22
copy|39
coref|9
coreness|3
core|85
cornelia|3
cornell|25
corns|9
corollary|4
coronarographie|11
corpname|5
corporate|8
corporation|3
corpora|200
corps|3
corpuslinguistical|3
corpus|748
corrected|11
correcting|10
corrections|20
correction|28
correctly|24
correctness|17
correctors|6
corrects|3
correct|69
correlate|7
correlations|3
correlation|15
corresponded|3
correspondences|5
correspondence|12
correspondent|4
corresponding|61
corresponds|13
correspond|18
corrigibility|4
corráin|4
coréférences|5
coréférence|4
costello|4
costly|8
costs|38
costumes|3
cost|69
cottage|4
couched|4
couldn't|3
could|234
couleur|6
coulombe|4
councils|4
council|23
counted|4
counterbalance|3
counterparts|7
counterpoint|6
counter|10
counting|14
countries|23
country|21
counts|13
county|3
count|16
coupez|3
coupled|3
couplets|6
couple|9
coup|3
coureur|4
cournane|8
courses|106
courseware|41
course|197
cours|20
court|8
covariation|6
coverage|11
covered|13
covering|26
covers|11
cover|25
cowley|5
co|84
cp|3
crac|4
craenenburg|3
crafted|3
craft|6
craig|12
crane|5
crawford|4
crazy|5
created|122
creates|22
create|163
creating|111
creation|125
creatively|3
creative|47
creativity|18
creators|22
creator|7
creatures|5
credentials|4
credibility|8
credit|5
crg|3
cries|4
crin|5
criteria|80
criterion|24
critically|10
critical|205
criticised|4
criticisms|18
criticism|78
critics|25
criticus|6
critic|18
critiques|5
critique|23
criwg|3
croisset|3
cropped|4
crops|4
crop|6
crossed|6
crossing|12
crossroads|3
cross|81
crowning|3
crucially|7
crucial|51
crucible|3
crude|3
crunching|4
cryptic|3
crystal|22
créant|3
création|3
créer|4
créé|4
cscw|3
csd|13
css|4
cta|9
cti|10
ct|5
cuba|6
cues|8
cue|7
culminating|3
cultos|3
culturally|10
cultural|187
culturelle|3
cultures|26
culture|114
cumbersome|6
cumulative|6
cuneiform|3
cup|4
curators|4
curie|3
curiosity|3
curiously|3
currency|15
currently|116
current|150
curricular|8
curricula|16
curriculum|14
cursor|6
curtin|14
curves|5
curve|5
cushman|9
customary|4
customers|11
customer|11
customisation|5
customised|4
customizable|3
customization|6
customized|10
customize|6
customs|4
custom|16
cus|10
cuts|3
cutting|11
cut|16
cu|54
cv|3
cybersociety|3
cyberspace|16
cybertext|11
cycles|3
cycle|10
cyrillic|9
czap|3
czech|5
c|203
célèbre|6
d'abord|6
d'achoppement|3
d'actions|3
d'actualiser|3
d'afficher|3
d'ailleurs|6
d'alembert|7
d'alléger|5
d'analyser|3
d'analyse|12
d'appeler|4
d'apprentissage|12
d'attributs|3
d'auteur|3
d'autrefois|3
d'autres|11
d'autre|6
d'elles|3
d'enregistrer|3
d'esquisser|3
d'exploration|5
d'explorer|3
d'hier|3
d'identifier|3
d'importance|3
d'informations|7
d'interprétation|3
d'introduire|3
d'objets|3
d'obtenir|3
d'opération|3
d'ottawa|3
d'outil|4
d'ubiquité|3
d'une|35
d'un|43
d'utilisation|4
d'éloigner|4
d'éléments|11
d'état|3
d'étudiants|3
d'évaluation|3
d'événements|3
d.c|3
d.style|3
dacian|3
daedalus|4
daelemans|5
daf|4
dagan|4
daily|6
dakota|5
dale|3
dalhousie|9
dallago|3
damaged|19
damage|7
dam|4
dancers|7
dance|4
dancing|4
dangerous|5
dangers|5
danger|7
danielle|3
daniel|12
danish|3
danse|3
dans|150
dantesca|10
dante|12
dan|3
darbyshire|4
dargelos|3
darmstadt|3
darrell|3
darwin|3
das|19
databank|3
databases|124
database|400
datasets|7
dataset|5
datastreams|4
datatypes|3
data|904
dated|7
datenverarbeitung|3
dates|37
date|112
dating|9
dati|4
datum|3
dauntingly|3
daunting|7
dave|3
david.hoover@nyu.edu|4
david|84
davis|5
davy|7
dawson|7
days|18
day|49
da|4
dbase|4
dbg|5
dbms|3
dbt|15
dc.coverage|3
dc.description|3
dc.identifier|3
dc.relation|3
dc.subject|3
dc.type|3
dc|21
deadlines|4
deadline|11
dead|7
dealing|28
deals|7
dealt|6
deal|59
dean|3
death|16
dea|6
debatable|3
debates|7
debate|23
deborah|5
debrecen|8
deb|3
decades|23
decade|18
december|19
decentralization|3
deception|5
decided|49
decides|4
decide|30
deciding|7
decimal|4
deciphering|3
decisions|53
decision|26
decisive|11
declarations|3
declaration|14
declarative|12
declared|5
declare|4
declined|4
declines|4
decl|10
decoding|4
decomposing|3
deconstruction|4
decoration|3
decreased|4
decrease|5
decreasing|6
dec|18
dedicated|15
dedication|3
deduced|3
deduce|3
deductive|7
deegan|12
deemed|15
deena|3
deeper|11
deeply|14
deep|16
defaults|5
default|12
defence|6
defending|3
defense|3
deficiencies|6
deficient|5
defined|137
defines|22
define|54
defining|37
definite|14
definitions|34
definition|77
definitive|10
deflection|6
defoe|12
deformance|3
deform|3
def|7
degli|4
degrees|10
degree|70
dehmel|3
deictic|5
deity|3
dei|6
delannoy|3
delany|3
delay|5
delcourt|4
delegates|3
deleted|4
delete|5
deletions|10
deletion|7
deleuze|3
delfi|4
deliberately|3
deliberations|4
delicate|3
delight|4
delimited|5
delimit|4
delisle|4
delivered|34
delivering|11
delivery|115
deliver|26
dell'italiano|3
della|4
delphine|5
delphi|4
deluge|3
delve|3
del|19
delà|4
demanded|6
demande|4
demanding|4
demands|34
demand|24
demarcation|4
demeure|3
democracy|4
demographics|4
demography|3
demonstrated|46
demonstrates|16
demonstrate|73
demonstrating|5
demonstration|53
demotic|3
demo|5
demur|3
dem|9
deneka|3
denicotinization|3
denied|4
denmark|7
dennis|3
denn|3
denotation|3
denoted|4
denotes|5
denote|6
denoting|6
dense|4
density|10
denying|3
den|12
departmentally|3
departmental|8
departments|26
department|145
departure|8
dependant|3
dependence|11
dependencies|5
dependency|5
dependent|21
depending|19
depends|23
depend|15
depicted|5
depictions|3
depiction|3
depict|3
deployed|5
deployment|4
deploy|5
depositories|4
deposit|5
deprived|3
depths|3
depth|34
dept|10
derek|6
derivations|4
derivation|8
derivative|3
derived|39
derives|7
derive|16
deriving|6
dernières|3
derose|20
derzeit|3
der|70
descended|3
descenders|3
descending|3
described|135
describes|53
describe|105
describing|46
descriptions|82
description|140
descriptive|103
descriptors|3
descunits|6
descunit|10
deserves|4
deserve|3
desiderata|3
designated|3
designations|3
designed|158
designers|31
designer|6
designing|38
designs|10
design|335
desirable|18
desired|20
desires|5
desire|20
desktop|7
desmarais|3
despite|49
dessins|4
dessus|3
destination|18
destiné|4
destroyed|4
destruction|3
des|297
detachment|3
detailed|79
details|42
detail|55
detected|18
detection|15
detective|4
detect|13
determinants|3
determinant|3
determination|11
determined|33
determiners|3
determiner|4
determines|13
determine|58
determining|23
deterministic|7
detti|4
det|19
deutschen|11
deutsches|9
deutsche|19
deutsch|5
deuxième|6
deux|36
devanagari|3
developed|253
developers|32
developer|4
developing|114
developmental|17
developments|42
development|393
develops|6
develop|122
deviate|3
deviations|10
deviation|4
devices|32
device|29
devil|8
devine|3
devised|14
devise|4
devising|6
devoir|3
devoted|12
devote|4
devra|5
dewey|6
dexter|4
de|805
dfa|3
dfg|4
dhm|4
dhtml|4
diachronic|4
diacritics|3
diagnostic|4
diagrams|20
diagram|8
dialectal|3
dialectical|3
dialects|22
dialect|5
dialogic|10
dialogues|13
dialogue|53
diamond|3
diane|4
diaries|9
diatopically|3
dichotomous|3
dickinson|33
dicomo|8
dictate|6
dictionaries|72
dictionary|251
dictionnaire|6
didacticiel|4
didactic|7
diderot|16
didn't|3
did|50
died|4
diego|5
dienstag|5
dieter|4
dietzer|5
die|61
differed|4
differences|91
difference|47
differentiated|5
differentiates|4
differentiate|5
differentiation|5
differently|16
different|633
differing|12
differs|9
differ|16
difficulties|51
difficulty|36
difficult|105
difficultés|3
diffraction|3
diffuse|3
diffusion|5
différences|6
différence|7
différentes|10
différents|14
digest|6
digitalen|3
digitalisation|3
digitalized|4
digitally|17
digital|683
digitisation|19
digitised|20
digitise|5
digitising|5
digitization|74
digitized|50
digitize|11
digitizing|15
digits|3
dignities|3
digrams|4
digressive|3
dijk|6
dilemma|8
diluted|4
dimensionality|5
dimensional|24
dimensions|19
dimension|15
diminishes|3
diminish|4
dimmed|4
dino|12
dion|4
dipark@seri.re.kr|3
diplomatics|3
diplomatic|4
dip|3
directed|19
directement|3
directing|5
directional|6
directions|29
direction|39
directive|3
directly|65
directories|4
directors|3
directory|10
director|22
directs|3
direct|44
dire|6
disabilities|3
disadvantages|9
disadvantage|6
disagreements|6
disagreement|5
disagree|7
disambiguated|8
disambiguate|3
disambiguation|20
disappearance|4
disappearing|5
disappear|6
disasters|4
disastrous|3
discerning|3
discern|3
disciplinary|17
disciplines|94
discipline|66
disclose|3
discontented|3
discontinuities|4
discontinuous|10
discordant|3
discoursal|3
discourses|5
discourse|102
discours|9
discovered|14
discoveries|4
discovering|9
discovery|28
discover|17
discrepancies|5
discrepancy|5
discrete|12
discriminants|3
discriminant|14
discriminating|6
discrimination|6
discriminators|6
discriminatory|7
discursively|4
discursive|13
discussed|87
discusses|15
discussing|12
discussions|40
discussion|156
discuss|99
discuté|3
diseases|4
disentangle|3
disguised|6
dishonourable|3
dish|5
disiplinarity|4
disjunction|4
diskette|3
diskutieren|3
disk|7
dismantle|3
dismissal|3
disorientation|4
disparate|17
disparition|10
dispense|3
dispersed|5
displaced|7
displacement|4
displayed|41
displaying|13
displays|26
display|146
disposal|9
disposition|4
disproportionate|4
disputed|11
dispute|3
disraeli|12
disregarded|3
disregard|3
disrupt|4
dissatisfied|3
disseminated|5
disseminate|7
disseminating|6
disseminations|3
dissemination|33
disseminators|3
dissertations|4
dissertation|9
dissimilarity|3
diss|3
distances|14
distance|59
distant|4
distinctes|3
distinctions|18
distinction|43
distinctiveness|10
distinctive|16
distincts|4
distinct|39
distingue|4
distinguished|20
distinguishes|8
distinguishing|11
distinguish|35
distorting|3
distractions|4
distract|3
distributed|54
distribute|4
distributing|3
distributional|8
distributions|19
distribution|61
distributive|4
districts|13
district|3
distrust|3
dis|6
dit|7
divergence|7
divergent|6
diverge|4
diverses|5
diverse|39
diversis|3
diversity|13
divided|35
divides|4
divide|10
dividing|3
divine|7
divinity|3
divisions|10
division|22
div|21
dix|5
dizzying|4
di|14
dlf|4
dl|3
dna|28
doane|4
dobreva|12
dobrev|3
doctoral|6
doctorat|3
doctrinal|3
doctrina|7
documentaries|3
documentary|11
documentation|83
documented|18
documents|446
document|514
doermann|3
doesn't|11
does|199
dogmatically|3
doing|40
dois|3
doit|11
doivent|3
dokumenten|3
domaines|3
domaine|9
domains|28
domain|81
dominance|3
dominant|9
dominates|4
dominate|4
dom|23
don't|17
donald|10
dona|5
donc|19
done|116
dong|3
donna|6
donnees|3
donnent|6
donner|7
donne|4
données|21
dont|12
don|5
doors|5
doreen|3
dori|3
dorothy.kenny@dcu.ie|3
dorothy|3
dortmund|3
dos|10
dot|9
doublets|9
double|15
doubted|3
doubtful|9
doubt|15
douglas|7
doute|7
downing|3
downloaded|5
downloading|5
download|13
downspouts|3
downward|3
down|73
doyle|16
dozen|10
do|329
dpa|22
dpi|9
drafts|12
draft|20
drag|3
dramas|3
dramatic|12
dramatispersona|6
dramatization|3
drama|26
drastically|6
draughting|3
drawbacks|8
drawback|6
drawings|7
drawing|38
drawn|31
draws|12
draw|28
dreaming|3
dreamt|3
dream|4
dresden|4
dressing|3
dress|6
drew|6
drh|4
drillers|3
driscoll|6
driven|39
drives|4
drive|3
droite|3
droit|3
dropped|3
drop|9
drubin@uga.edu|3
drucker|7
drugim|3
dryden|3
dr|15
dspace|3
dtds|29
dtd|144
dtp|3
dts|3
dualism|5
duality|3
dual|9
dubin|4
dublic|3
dublin|33
ducasse|3
duckles|6
duck|3
duden|7
due|67
duffy|4
dug|3
duke|5
dumais|3
dum|3
duncan|4
dunning|3
dunod|4
dunton|3
duplicate|11
duplication|5
duquette|3
durand|17
duration|21
dura|3
durham|5
during|121
duro|3
durusau|5
dusting|3
dust|10
dutch|17
duty|7
du|163
dvd|6
dwarfed|3
dwb|54
dynamically|20
dynamics|13
dynamic|54
dynasty|4
dynatext|12
dynaweb|9
dyvik|4
d|208
dès|4
déailer|3
début|6
décider|3
décomposé|3
découvre|3
découvrir|3
décrire|6
décriée|3
déduit|4
défaut|3
définir|3
défi|3
dégorger|3
déjà|14
délimiter|3
démarches|6
démarche|3
démographique|4
démontrer|5
démultiplication|4
départ|6
dépit|3
déplace|3
dépouillement|3
dérive|4
désignant|3
désignation|4
désignée|3
désigné|3
désirons|3
détails|5
déterminer|7
développement|8
développé|3
dévoile|4
döblin|3
each|610
ead|16
eaf|3
eager|3
eagleson|4
eagles|20
eah|3
eam|3
earlier|35
earliest|13
early|121
earmarked|3
earth|4
eased|3
ease|29
easier|34
easiest|4
easily|104
eastern|3
eastman|3
east|21
easy|96
eat|3
eaves|5
ebeling|5
eb|4
eccentric|4
echelard|3
echoing|3
eckman|3
eclectic|3
ecm|4
economically|4
economics|6
economic|19
economy|4
ec|3
edda|8
edges|13
edge|12
edinburgh|27
editable|3
edited|43
editing|98
editions|185
edition|253
editore|5
editorial|75
editors|81
editor|379
edit|11
edmund|4
edn|3
edp|3
eds|4
eduardo|4
educate|3
educational|72
education|152
educators|6
educom|4
eduprise.com|5
edv|3
edward|14
ed|36
eejanaika|31
eepf|4
effaced|3
effectively|38
effectiveness|24
effective|81
effects|41
effectuer|4
effectuée|6
effect|45
effets|4
effet|8
efficaces|3
efficiency|15
efficiently|8
efficient|35
efforts|45
effort|74
efl|3
eggert|3
eglise|3
ego|5
eg|221
ehrmann|4
eide|7
eigennamen|3
eighteenth|13
eighth|3
eighty|3
eight|18
eindhoven|5
einer|3
eines|3
eine|9
einführung|3
einsame|3
einziger|3
einzig|5
ein|12
either|99
ekphrasis|5
elaborated|6
elaborately|6
elaborate|6
elaboration|6
elbukh@cic.ipn.mx|3
elected|4
elections|3
electoral|8
electrifying|3
electronically|20
electronic|824
elegantly|3
elegies|3
elektronische|3
elements|245
element|139
eleventh|3
elfs|3
elicitations|3
elicitation|16
elicited|3
elicits|3
elided|3
eliminated|4
eliminate|11
eliott|4
elio|3
elisabeth|3
elizabethan|3
elizabeth|8
ellen|6
elle|9
elliott|6
ellis|5
elli|11
elmer|3
elm|3
elsevier|5
elsewhere|22
else|20
elta|5
elucidating|3
elusive|7
elvestrand|3
el|15
emacs|4
emails|3
email|26
emanuele|3
embarcadero|3
embark|3
embedded|33
embedding|5
embeds|4
emblematic|3
embodied|6
embodies|4
embody|7
embraces|4
embroiled|3
emden|7
emendations|4
emerged|16
emergence|9
emergent|4
emerges|6
emerge|15
emerging|11
emerson|3
emily|10
emil|5
emmett|3
emmos|3
emmo|6
emory|8
emotional|10
empaillé|3
emperor|16
emphasises|3
emphasise|3
emphasis|33
emphasized|9
emphasizes|8
emphasize|3
emphasizing|6
empire|9
empirically|10
empirical|31
empirisch|3
employability|6
employed|35
employing|16
employment|6
employs|17
employ|30
empowerment|3
empruntons|3
empty|7
emulate|4
em|8
enabled|12
enables|38
enable|65
enabling|25
encapsulates|3
encapsulation|3
enclosed|7
enclosure|4
encoded|148
encoders|7
encoder|322
encode|50
encodings|20
encoding|479
encompassed|3
encompasses|3
encore|8
encountered|33
encounters|8
encounter|9
encouraged|16
encouragement|4
encourages|15
encourage|18
encouraging|11
encrrc|4
encyclopaedias|5
encyclopedia|11
encyclopedic|13
encyclopédie|23
endeavors|6
endeavor|8
endeavours|7
endeavour|4
ended|11
endings|10
ending|15
endnotes|3
endorsed|4
endorsing|3
endowment|9
ends|21
endure|3
end|176
enemy|3
energy|5
enfants|3
enforced|6
enforce|4
engaged|25
engagement|17
engages|3
engage|32
engaging|14
engendered|3
engineering|69
engineers|10
engines|27
engine|61
england|26
englewood|4
english|422
engpo|4
engraver|3
enguehard|3
enhanced|26
enhancements|3
enhancement|3
enhances|7
enhance|36
enhancing|13
enjambment|3
enjoyment|5
enjoy|9
enlightened|5
enlightenment|5
enlisting|3
enormously|3
enormous|10
enough|73
enquiries|3
enquiry|5
enriched|12
enriching|3
enrichment|14
enrich|10
enrolled|5
enroll|4
ensembles|4
ensemble|8
ensue|3
ensuing|4
ensuite|6
ensured|4
ensures|8
ensure|41
ensuring|11
entails|4
entail|4
entente|3
entered|21
entering|8
enterprise|10
enters|6
entertainment|4
enter|22
enthusiasms|4
enthusiasm|6
enthusiastically|3
enthusiasts|6
enticing|3
entirely|27
entire|70
entities|32
entity|17
entraînement|3
entrenched|3
entrer|3
entre|46
entries|83
entropy|12
entry|103
entschieden|3
entwistle|4
enumerated|3
enumerating|4
enumeration|5
envie|4
environmental|4
environments|39
environment|182
environnements|3
environnement|9
envisaged|11
envisage|5
envisioned|4
envisioning|5
envision|6
en|151
eof|7
ephemeral|4
epic|10
epidocinator|5
epidocs|3
epidoc|36
epigraphers|8
epigraphical|6
epigraphic|11
epigraphy|10
epistemologically|4
epistemological|6
epistemology|5
epithalamion|3
epitome|3
epsrc|3
eps|4
equaling|3
equalling|3
equally|17
equal|23
equate|3
equations|6
equation|12
equipment|10
equipped|8
equitable|3
equivalence|6
equivalents|11
equivalent|23
eradicating|3
erased|3
erasing|3
erasmus|5
erasures|3
erasure|4
era|25
ereas|3
erection|3
ergodic|4
erich|3
eric|44
erkennung|4
erlbaum|15
ernst|5
erroneous|3
errors|28
error|25
erste|4
erwin|4
er|15
escalated|4
escape|4
eschews|4
eskey|4
esnd|5
espaces|3
especially|123
espen|22
espinilla|4
esposizioni|15
esp|5
essayant|4
essays|17
essay|16
essence|14
essentially|36
essential|69
essen|3
essex|3
essick|5
established|74
establishing|27
establishment|14
establish|39
estadual|3
estetica|3
estimated|10
estimates|18
estimate|24
estimation|23
estonian|3
estratagemas|3
est|75
es|7
eta|3
etc|159
etexts|4
etext|7
ethic|3
ethnic|7
ethnographic|5
ethnography|9
ethology|3
etymologically|3
etymology|6
et|497
euc|4
eugenio|6
eui|4
eul|4
eunice|3
euripides|4
european|47
europe|33
eurotra|3
eux|3
eu|6
evaluated|10
evaluates|4
evaluate|32
evaluating|8
evaluations|7
evaluation|71
evaluative|6
evaluieren|3
evans|5
evaporates|4
eva|3
evelyn.breiteneder@oeaw.ac.at|3
evelyn|7
evenly|3
events|77
eventually|24
eventual|4
event|53
even|258
everitt|4
everybook|4
everyday|8
everyone|16
everything|16
every|109
ever|32
eve|3
evidence|76
evidently|4
evident|22
evincing|4
evocative|3
evoke|3
evolutionary|8
evolution|29
evolved|15
evolves|3
evolve|6
evolving|17
ewers|5
exacerbate|3
exactly|36
exact|22
examinations|4
examination|31
examined|30
examines|5
examine|39
examining|13
examples|129
example|403
excavated|3
excavation|11
exceeds|3
excellence|8
excellent|10
exceptions|5
exception|16
except|18
excerpt|5
excessive|3
exchangeability|4
exchanged|4
exchanges|3
exchange|27
excited|6
excite|5
exciting|11
excluded|4
exclude|6
excluding|8
exclusions|3
exclusion|4
exclusively|9
exclusive|9
executable|9
executed|3
execute|6
execution|5
executive|11
exegesis|4
exegetical|4
exemplary|7
exemples|7
exemple|14
exemplifications|3
exemplified|4
exemplify|3
exercices.txt|6
exercices|3
exercises|15
exercise|30
exert|4
exeter|10
exhaustively|6
exhaustive|7
exhibited|4
exhibiting|3
exhibitions|4
exhibition|19
exhibits|8
exhibit|29
exigencies|5
existed|9
existence|28
existent|6
exister|3
existe|3
existing|138
exists|28
exist|62
exograms|4
expanded|24
expands|5
expand|13
expansions|4
expansion|15
expan|7
expectational|5
expectations|21
expectation|3
expected|57
expecting|4
expect|51
expended|7
expenditure|3
expenses|3
expense|7
expensive|13
experienced|12
experiences|33
experience|112
experiencing|6
experimentally|3
experimental|52
experimentation|7
experimenting|9
experiments|47
experiment|76
expertise|58
experts|39
expert|34
explained|15
explaining|4
explains|4
explain|31
explanations|5
explanation|25
explanatory|10
explicated|9
explicate|5
explication|13
explicitly|35
explicitness|3
explicit|49
expliquer|4
expliquées|3
exploitation|10
exploited|14
exploiting|8
exploits|4
exploit|17
explorations|3
exploration|44
exploratory|9
explored|19
explorer|9
explores|13
explore|75
exploring|35
explosion|4
exponentially|5
exported|7
exporting|9
export|18
exposes|4
expose|4
exposing|3
exposition|8
expositio|4
expository|7
exposure|3
expounded|3
expressed|55
expresses|10
expressing|22
expressions|61
expression|63
expressive|7
express|41
expérimental|9
extant|9
extended|47
extending|16
extends|10
extend|23
extensibility|7
extensible|31
extensions|19
extension|27
extensively|16
extensive|41
extent|60
externalization|3
externally|4
external|34
extracted|22
extracting|18
extraction|25
extracts|14
extract|33
extraits|4
extrait|3
extralinguistiques|3
extraordinary|9
extrapolating|5
extrapolation|4
extra|21
extremely|25
extremes|4
extreme|15
extrinsic|3
ex|9
eyed|3
eyes|8
eye|16
ezik|3
e|209
faber|3
fabricae|3
faced|25
faces|6
faceted|10
facet|9
face|49
fachinformatik|3
facie|3
faciles|3
facilitated|10
facilitates|17
facilitate|63
facilitating|12
facilitator|3
facilite|3
facilities|24
facility|22
facing|10
fackel|9
facsimiles|20
facsimile|32
factoids|11
factoid|11
factors|70
factor|30
facts|23
factuality|3
factual|7
fact|136
faculties|22
faculty|169
faded|5
fahrner|4
failed|4
failing|3
fails|7
failures|9
failure|13
fail|18
faint|4
faire|16
fairley|7
fairly|36
fair|15
faisons|3
faite|7
faithfully|3
fait|19
fallacy|4
falls|4
fall|21
falmouth|3
false|9
falsifies|4
falzon|4
familiarisation|4
familiarity|15
familiar|34
families|4
family|22
famous|10
fapesp|4
fare|3
farming|3
farringdon|6
far|137
fascinant|3
fascinating|7
fascination|4
fashioned|4
fashion|18
faster|12
fastidieux|3
fast|11
fate|4
father|5
faudra|6
faulty|4
fauna|4
faut|3
favorably|3
favorite|3
favor|4
favour|15
façon|19
fci|3
fc|5
fdg|3
fear|3
feasibility|12
feasible|12
featured|3
features|228
feature|105
featuring|5
feat|10
february|12
federalist|15
federal|3
federation|9
fedora|20
feedback|38
feeding|3
feed|5
feeling|13
feel|29
fegan|4
feint|6
feldman|3
felix|5
fellbaum|6
fellows|19
fellow|6
fell|6
felt|24
female|12
feminine|11
femininity|3
feminist|8
femme|6
fenstermaker|3
fens|3
fenêtre|7
ferdinand|5
fernandez|13
ferrets|3
festivals|16
festival|6
feuilleton|3
fewer|8
few|111
ffc|4
ficker|4
fictional|3
fiction|50
fidelity|5
fielded|5
fielding|3
fields|99
fieldwork|6
field|187
fifteen|8
fifth|12
fifty|10
fight|3
figural|3
figurative|3
figura|11
figures|21
figure|106
figuré|4
fig|17
filelist|6
files|136
file|163
filing|9
filled|10
filling|3
fillmore|13
fill|7
filmic|4
filmstrip|8
films|7
film|60
filosofia|3
filtered|5
filtering|9
filters|7
filter|7
finalisés|3
finalize|4
finally|83
final|92
financed|3
financial|14
finder|4
findings|47
finding|79
finds|17
find|149
finely|4
fine|22
fingerprints|5
fingertips|3
finger|3
finished|28
finishing|3
finish|4
finis|3
finiteness|3
finite|11
fink|3
finland|6
finnegans|9
finneran|10
finnish|21
fins|4
fin|8
fiona@stats.gla.ac.uk|3
fiona|10
fipse|4
fire|12
firmly|7
firm|8
firstly|16
first|491
firth|4
fischer|5
fisher|16
fishhook|7
fits|19
fitted|3
fitting|3
fitzpatrick|4
fit|45
five|63
fixed|46
fixing|4
fixity|3
fix|4
flagship|3
flambait|3
flame|5
flanders|18
flash|9
flattening|3
flat|9
flaubert|12
flawed|4
flaws|6
fledgling|4
fleig|3
fletcher|9
flexibility|38
flexible|53
fligelstone|3
floating|9
flora|6
florence|7
florida|6
flourishes|3
flour|3
flowchart|5
flow|6
fluency|3
fluidity|3
fluid|5
flurry|3
flute|3
flux|6
fly|14
fmo|11
fn|3
focused|30
focuses|16
focusing|21
focussed|7
focussing|5
focus|108
foisonnant|3
fois|9
folders|6
folder|8
fold|7
folio|15
folk|3
followed|51
following|203
follows|48
follow|52
fonctionnement|4
fonctionne|4
fonction|4
fondements|3
fond|3
fonem|7
fonts|10
font|19
fool|3
foothills|3
footnotes|8
footwear|4
foot|10
foo|3
forced|30
forces|12
force|23
forcing|3
forecasting|5
forefront|5
foregoing|3
foreground|13
foreign|52
foremost|3
forename|5
forensic|14
forerunner|4
foreseeable|4
foreshadowing|4
foreword|3
forget|5
forgiving|4
forgot|4
formalisable|4
formalising|3
formalisms|3
formalism|13
formalization|13
formalized|6
formalize|4
formally|17
formal|93
formations|9
formation|30
formative|3
formats|49
formatted|6
formatting|22
format|158
formed|31
formerly|4
former|17
formes|6
forme|11
formidable|5
forming|11
forms|203
formulas|3
formulated|13
formulate|11
formulations|4
formulation|11
formula|25
formule|3
form|404
forschungsgemeineschaft|3
forschungsgemeinschaft|3
forschungsperspektiven|3
forschung|3
forsyth|28
forthcoming|34
forth|14
fortunate|5
forty|8
fort|5
forums|6
forum|16
forwards|3
forward|12
fostered|4
fostering|3
foster|16
fotis|4
foucault|3
foulet|4
foundations|13
foundation|31
founded|9
founding|6
found|189
fournier|5
fournissent|3
fournit|3
fourteen|5
fourth|14
four|129
foxpro|4
fraction|5
fragility|3
fragmentary|6
fragmentation|6
fragmented|13
fragments|80
fragment|37
frakes|3
framed|8
frames|26
frameworks|13
framework|101
frame|37
framing|3
france|14
francisco|9
francis|13
franco|3
frankfurt|6
frankreich|3
frank|6
franz|4
française|10
français|10
françois|4
fraser|8
frederick|3
freedle|3
freedom|10
freeing|4
freely|25
freeman|3
freestanding|3
freeware|3
free|44
french|125
frequencies|56
frequency|119
frequented|3
frequently|45
frequent|86
freshman|6
freshmen|3
fresh|7
fribourg|3
friday|3
friedland|5
friedrich|5
friendly|18
friends|5
fries|3
frieze|6
fright|3
frischer|5
frode|3
frog|4
from|1716
frontier|5
frontino|4
frontinus|9
fronts|3
front|26
frozen|4
fruitfully|3
fruitful|4
frustrating|5
frustration|3
fr|5
fréquences|8
fréquence|6
ftp|6
fuchs|62
fuentes|4
fuer|3
fulcrum|3
fulfill|3
fulfil|6
fuller|5
fulltext|3
fully|63
full|155
functionalism|3
functionalities|6
functionality|48
functional|82
functioning|7
functions|119
function|140
funct|13
fundamentally|13
fundamental|38
funded|43
funding|52
funds|16
fund|6
funkhouser|3
funktsionirovanie|3
funniness|4
fun|7
furner|3
furnish|3
furthermore|50
further|167
furuta|4
fur|7
fusion|9
future|162
futur|3
fuzzy|6
fwake|4
fw|4
f|123
félicité|3
féminine|10
fém|3
für|16
gabbay|4
gables|3
gabriel|3
gadamer|6
gaertner|4
